region_id,site,n_pe,n_ctrl,beta_pe,beta_ctrl,delta,p,fdr,dir_site,pos,chr,type,symbol
55383,chr11_27506844,3,0,,,,,,,27506844,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506845,1,0,,,,,,,27506845,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506854,23,28,0,0.0122448979591837,-0.0122448979591837,0.592941176470588,1,hypo,27506854,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506855,1,0,,,,,,,27506855,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506856,23,28,0,0.00510204081632653,-0.00510204081632653,1,1,hypo,27506856,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506857,1,0,,,,,,,27506857,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506874,23,28,0.0217391304347826,0.0191326530612245,0.00260647737355812,0.977983193277311,1,hyper,27506874,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506875,23,25,0,0.028,-0.028,0.531914893617021,1,hypo,27506875,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506883,21,27,0,0.00925925925925926,-0.00925925925925926,1,1,hypo,27506883,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506884,23,25,0,0,0,1,1,hypo,27506884,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506886,21,27,0.0317460317460317,0.0148148148148148,0.0169312169312169,1,1,hyper,27506886,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506887,23,25,0.00869565217391304,0.0177777777777778,-0.00908212560386473,1,1,hypo,27506887,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506888,21,27,0.0238095238095238,0.00925925925925926,0.0145502645502646,0.875,1,hyper,27506888,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506889,23,25,0.036231884057971,0,0.036231884057971,0.448581560283688,1,hyper,27506889,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506918,21,27,0,0.0205761316872428,-0.0205761316872428,0.622340425531915,1,hypo,27506918,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506919,23,25,0,0.00571428571428571,-0.00571428571428571,1,1,hypo,27506919,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506931,21,27,0.00680272108843537,0,0.00680272108843537,0.875,1,hyper,27506931,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506932,23,25,0,0.02,-0.02,1,1,hypo,27506932,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506942,21,27,0,0,0,1,1,hypo,27506942,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506943,23,25,0,0.00571428571428571,-0.00571428571428571,1,1,hypo,27506943,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506952,23,25,0.00869565217391304,0,0.00869565217391304,0.958333333333333,1,hyper,27506952,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506954,23,25,0.0062111801242236,0.0133333333333333,-0.00712215320910973,1,1,hypo,27506954,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506960,23,25,0,0.02,-0.02,1,1,hypo,27506960,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27506970,3,0,,,,,,,27506970,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27507008,1,0,,,,,,,27507008,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27507040,1,0,,,,,,,27507040,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27507045,1,0,,,,,,,27507045,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27507061,1,0,,,,,,,27507061,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27508030,1,0,,,,,,,27508030,chr11,promoter_TSS2kb,LIN7C
55383,chr11_27508411,0,1,,,,,,,27508411,chr11,promoter_TSS2kb,LIN7C
55768,chr11_73876003,2,1,,,,,,,73876003,chr11,promoter_TSS2kb,COA4
55768,chr11_73876034,2,1,,,,,,,73876034,chr11,promoter_TSS2kb,COA4
55768,chr11_73876049,1,0,,,,,,,73876049,chr11,promoter_TSS2kb,COA4
55768,chr11_73876112,1,1,,,,,,,73876112,chr11,promoter_TSS2kb,COA4
55768,chr11_73876711,1,0,,,,,,,73876711,chr11,promoter_TSS2kb,COA4
55768,chr11_73876720,1,0,,,,,,,73876720,chr11,promoter_TSS2kb,COA4
55768,chr11_73876725,1,0,,,,,,,73876725,chr11,promoter_TSS2kb,COA4
55768,chr11_73876888,2,0,,,,,,,73876888,chr11,promoter_TSS2kb,COA4
55768,chr11_73876908,2,0,,,,,,,73876908,chr11,promoter_TSS2kb,COA4
55768,chr11_73876952,2,1,,,,,,,73876952,chr11,promoter_TSS2kb,COA4
55768,chr11_73876955,2,1,,,,,,,73876955,chr11,promoter_TSS2kb,COA4
55768,chr11_73876959,2,1,,,,,,,73876959,chr11,promoter_TSS2kb,COA4
55768,chr11_73876966,2,1,,,,,,,73876966,chr11,promoter_TSS2kb,COA4
55768,chr11_73876979,3,0,,,,,,,73876979,chr11,promoter_TSS2kb,COA4
55768,chr11_73876980,0,1,,,,,,,73876980,chr11,promoter_TSS2kb,COA4
55768,chr11_73876989,19,23,0.0175438596491228,0.0622529644268775,-0.0447091047777547,0.609161976235147,1,hypo,73876989,chr11,promoter_TSS2kb,COA4
55768,chr11_73876990,0,1,,,,,,,73876990,chr11,promoter_TSS2kb,COA4
55768,chr11_73877012,19,23,0.00328947368421053,0,0.00328947368421053,0.904761904761905,1,hyper,73877012,chr11,promoter_TSS2kb,COA4
55768,chr11_73877018,19,23,0.0175438596491228,0.0144927536231884,0.0030511060259344,1,1,hyper,73877018,chr11,promoter_TSS2kb,COA4
55768,chr11_73877026,19,23,0,0,0,1,1,hypo,73877026,chr11,promoter_TSS2kb,COA4
55768,chr11_73877029,19,23,0,0.0108695652173913,-0.0108695652173913,1,1,hypo,73877029,chr11,promoter_TSS2kb,COA4
55768,chr11_73877048,19,23,0,0,0,1,1,hypo,73877048,chr11,promoter_TSS2kb,COA4
55768,chr11_73877049,0,2,,,,,,,73877049,chr11,promoter_TSS2kb,COA4
55768,chr11_73877056,19,23,0.0263157894736842,0,0.0263157894736842,0.904761904761905,1,hyper,73877056,chr11,promoter_TSS2kb,COA4
55768,chr11_73877057,0,2,,,,,,,73877057,chr11,promoter_TSS2kb,COA4
55768,chr11_73877102,0,1,,,,,,,73877102,chr11,promoter_TSS2kb,COA4
55768,chr11_73877123,0,1,,,,,,,73877123,chr11,promoter_TSS2kb,COA4
55768,chr11_73877124,7,14,,,,,,,73877124,chr11,promoter_TSS2kb,COA4
55768,chr11_73877170,0,1,,,,,,,73877170,chr11,promoter_TSS2kb,COA4
55768,chr11_73877171,7,14,,,,,,,73877171,chr11,promoter_TSS2kb,COA4
55768,chr11_73877181,7,14,,,,,,,73877181,chr11,promoter_TSS2kb,COA4
55768,chr11_73877206,2,0,,,,,,,73877206,chr11,promoter_TSS2kb,COA4
55768,chr11_73877743,10,6,,,,,,,73877743,chr11,promoter_TSS2kb,COA4
55768,chr11_73877759,14,8,,,,,,,73877759,chr11,promoter_TSS2kb,COA4
55768,chr11_73877779,14,8,,,,,,,73877779,chr11,promoter_TSS2kb,COA4
55768,chr11_73877801,14,8,,,,,,,73877801,chr11,promoter_TSS2kb,COA4
55768,chr11_73878774,1,0,,,,,,,73878774,chr11,promoter_TSS2kb,COA4
56107,chr11_129894479,0,1,,,,,,,129894479,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895049,3,0,,,,,,,129895049,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895050,1,0,,,,,,,129895050,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895074,20,24,0,0,0,1,1,hypo,129895074,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895078,20,24,0,0,0,1,1,hypo,129895078,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895103,20,24,0,0,0,1,1,hypo,129895103,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895114,20,24,0,0.0138888888888889,-0.0138888888888889,1,1,hypo,129895114,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895115,25,27,0.01,0.0462962962962963,-0.0362962962962963,0.399759903961585,1,hypo,129895115,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895158,25,27,0.00266666666666667,0,0.00266666666666667,0.961538461538461,1,hyper,129895158,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895175,25,27,0,0.00264550264550265,-0.00264550264550265,1,1,hypo,129895175,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895192,27,27,0,0,0,1,1,hypo,129895192,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895210,0,1,,,,,,,129895210,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895211,27,27,0.00992063492063492,0.0148148148148148,-0.0048941798941799,1,1,hypo,129895211,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895213,4,1,,,,,,,129895213,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895214,32,32,0.0134140301777234,0.0157961653459535,-0.00238213516823007,0.48202060626206,1,hypo,129895214,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895251,32,31,0.0149792884990253,0.0139578163771712,0.00102147212185412,0.902963159496407,1,hyper,129895251,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895252,10,7,,,,,,,129895252,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895262,7,7,,,,,,,129895262,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895263,7,7,,,,,,,129895263,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895278,6,4,,,,,,,129895278,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895279,4,1,,,,,,,129895279,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895301,10,17,0,0,0,1,1,hypo,129895301,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895302,9,11,,,,,,,129895302,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895306,10,17,0.02,0,0.02,0.740740740740741,1,hyper,129895306,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895307,9,11,,,,,,,129895307,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895312,10,17,0.05,0.0588235294117647,-0.0088235294117647,1,1,hypo,129895312,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895313,10,11,0,0,0,1,1,hypo,129895313,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895325,8,17,,,,,,,129895325,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895326,9,11,,,,,,,129895326,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895328,8,17,,,,,,,129895328,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895329,9,11,,,,,,,129895329,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895355,8,17,,,,,,,129895355,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895356,8,11,,,,,,,129895356,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895357,8,16,,,,,,,129895357,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895358,7,11,,,,,,,129895358,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895360,8,17,,,,,,,129895360,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895361,8,11,,,,,,,129895361,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895365,8,17,,,,,,,129895365,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895366,8,11,,,,,,,129895366,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895374,8,16,,,,,,,129895374,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895375,8,11,,,,,,,129895375,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895380,8,11,,,,,,,129895380,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895386,3,0,,,,,,,129895386,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895394,2,6,,,,,,,129895394,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895395,1,0,,,,,,,129895395,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895402,2,6,,,,,,,129895402,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895403,1,0,,,,,,,129895403,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895409,2,6,,,,,,,129895409,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895415,2,6,,,,,,,129895415,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895416,17,27,0,0,0,1,1,hypo,129895416,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895417,2,6,,,,,,,129895417,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895418,17,27,0,0,0,1,1,hypo,129895418,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895427,2,6,,,,,,,129895427,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895428,17,27,0.0637254901960784,0,0.0637254901960784,0.102688009664754,1,hyper,129895428,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895431,2,6,,,,,,,129895431,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895432,17,27,0,0.0133744855967078,-0.0133744855967078,0.742071881606765,1,hypo,129895432,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895437,2,6,,,,,,,129895437,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895438,17,27,0,0,0,1,1,hypo,129895438,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895473,2,6,,,,,,,129895473,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895474,17,28,0.0196078431372549,0.00510204081632653,0.0145058023209284,0.755555555555556,1,hyper,129895474,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895476,2,6,,,,,,,129895476,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895477,17,28,0.00840336134453782,0.0214285714285714,-0.0130252100840336,1,1,hypo,129895477,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895488,17,28,0.102941176470588,0.00714285714285714,0.0957983193277311,0.0958421423537703,1,hyper,129895488,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895503,17,28,0,0.0205357142857143,-0.0205357142857143,0.461733615221987,1,hypo,129895503,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895505,17,28,0,0.0160714285714286,-0.0160714285714286,0.763636363636364,1,hypo,129895505,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895509,17,28,0.0065359477124183,0.0357142857142857,-0.0291783380018674,1,1,hypo,129895509,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895512,3,1,,,,,,,129895512,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895525,1,1,,,,,,,129895525,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895537,3,0,,,,,,,129895537,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895538,1,0,,,,,,,129895538,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895541,25,29,0.00666666666666667,0.0687192118226601,-0.0620525451559934,0.055943131969769,1,hypo,129895541,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895543,25,29,0,0.0310344827586207,-0.0310344827586207,0.56743535988819,1,hypo,129895543,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895555,25,29,0,0,0,1,1,hypo,129895555,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895556,20,28,0,0,0,1,1,hypo,129895556,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895561,25,29,0,0,0,1,1,hypo,129895561,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895562,20,28,0,0,0,1,1,hypo,129895562,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895567,25,29,0,0.0172413793103448,-0.0172413793103448,1,1,hypo,129895567,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895568,20,28,0,0,0,1,1,hypo,129895568,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895584,25,29,0,0.0229885057471264,-0.0229885057471264,0.56743535988819,1,hypo,129895584,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895585,20,28,0,0,0,1,1,hypo,129895585,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895586,25,29,0.005,0.0172413793103448,-0.0122413793103448,1,1,hypo,129895586,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895587,20,28,0,0.00595238095238095,-0.00595238095238095,1,1,hypo,129895587,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895590,25,29,0.0133333333333333,0.0270935960591133,-0.01376026272578,0.840240821372897,1,hypo,129895590,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895591,20,28,0.00555555555555555,0,0.00555555555555555,0.833333333333333,1,hyper,129895591,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895603,25,29,0,0.0229885057471264,-0.0229885057471264,0.56743535988819,1,hypo,129895603,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895604,20,28,0,0,0,1,1,hypo,129895604,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895605,25,29,0.0366666666666667,0.0258620689655172,0.0108045977011494,1,1,hyper,129895605,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895606,20,28,0.02,0,0.02,0.833333333333333,1,hyper,129895606,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895608,25,29,0,0.0172413793103448,-0.0172413793103448,1,1,hypo,129895608,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895609,20,27,0,0.0123456790123457,-0.0123456790123457,0.649398704902868,1,hypo,129895609,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895610,0,2,,,,,,,129895610,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895617,25,29,0,0.028735632183908,-0.028735632183908,0.56743535988819,1,hypo,129895617,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895618,20,28,0,0,0,1,1,hypo,129895618,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895625,25,29,0.02,0,0.02,0.925925925925926,1,hyper,129895625,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895626,20,28,0,0,0,1,1,hypo,129895626,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895627,25,29,0.005,0.0172413793103448,-0.0122413793103448,1,1,hypo,129895627,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895628,20,28,0,0,0,1,1,hypo,129895628,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895632,25,29,0,0.0172413793103448,-0.0172413793103448,1,1,hypo,129895632,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895633,20,28,0.01,0.00324675324675325,0.00675324675324675,0.833333333333333,1,hyper,129895633,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895650,4,0,,,,,,,129895650,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895654,3,4,,,,,,,129895654,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895655,1,0,,,,,,,129895655,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895665,3,4,,,,,,,129895665,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895666,1,0,,,,,,,129895666,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895669,3,4,,,,,,,129895669,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895670,1,0,,,,,,,129895670,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895681,3,4,,,,,,,129895681,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895686,3,4,,,,,,,129895686,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895694,3,4,,,,,,,129895694,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895702,2,4,,,,,,,129895702,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895705,2,4,,,,,,,129895705,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895717,2,4,,,,,,,129895717,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895719,2,4,,,,,,,129895719,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895721,2,4,,,,,,,129895721,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895845,1,0,,,,,,,129895845,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895853,1,0,,,,,,,129895853,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895867,1,0,,,,,,,129895867,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895922,0,1,,,,,,,129895922,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895994,9,3,,,,,,,129895994,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129895996,9,3,,,,,,,129895996,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896014,1,0,,,,,,,129896014,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896015,9,3,,,,,,,129896015,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896037,1,0,,,,,,,129896037,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896038,9,3,,,,,,,129896038,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896043,4,0,,,,,,,129896043,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896044,2,0,,,,,,,129896044,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896051,14,17,0.157142857142857,0.0823529411764706,0.0747899159663866,0.396440489432703,1,hyper,129896051,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896078,14,17,0.395238095238095,0.307843137254902,0.0873949579831933,0.606808453913017,1,hyper,129896078,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896170,2,0,,,,,,,129896170,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896171,11,14,0.151515151515152,0.297619047619048,-0.146103896103896,0.242186027729169,1,hypo,129896171,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896209,1,0,,,,,,,129896209,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896210,11,15,0.893939393939394,0.811111111111111,0.0828282828282828,0.402173913043478,1,hyper,129896210,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896256,1,1,,,,,,,129896256,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896391,1,0,,,,,,,129896391,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896582,2,0,,,,,,,129896582,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896604,3,1,,,,,,,129896604,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896662,2,0,,,,,,,129896662,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896667,6,6,,,,,,,129896667,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896682,21,20,0.936507936507937,0.865178571428572,0.071329365079365,0.158409816946402,1,hyper,129896682,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896710,21,20,0.942857142857143,0.95,-0.00714285714285712,1,1,hypo,129896710,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896711,22,20,0.946969696969697,0.95,-0.00303030303030294,1,1,hypo,129896711,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896715,21,20,0.947619047619048,0.95,-0.00238095238095237,1,1,hypo,129896715,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896716,22,20,0.943181818181818,0.975,-0.0318181818181817,0.804878048780488,1,hypo,129896716,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896719,21,20,0.928571428571429,0.95,-0.0214285714285714,1,1,hypo,129896719,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896720,22,20,1,1,0,1,1,hypo,129896720,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896726,21,20,0.952380952380952,0.983333333333333,-0.030952380952381,1,1,hypo,129896726,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896727,22,20,0.950757575757576,1,-0.0492424242424242,0.536585365853659,1,hypo,129896727,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896740,21,19,0.984126984126984,0.951754385964912,0.0323725981620718,0.680769230769231,1,hyper,129896740,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896741,22,20,0.962121212121212,1,-0.0378787878787878,0.536585365853659,1,hypo,129896741,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896770,23,21,0.920289855072464,0.976190476190476,-0.0559006211180124,0.541406693136699,1,hypo,129896770,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896772,23,21,0.978260869565217,1,-0.0217391304347826,1,1,hypo,129896772,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896797,23,21,0.927536231884058,1,-0.072463768115942,0.534883720930233,1,hypo,129896797,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896799,4,0,,,,,,,129896799,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896800,31,32,0.0718866687309885,0.0365589873770021,0.0353276813539864,0.202669702059045,1,hyper,129896800,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896803,31,32,0.957856015724321,0.974487965768302,-0.0166319500439808,0.1940930542254,1,hypo,129896803,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896804,31,32,0.955938379728952,0.945472072351668,0.010466307377284,0.533850341051988,1,hyper,129896804,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896811,31,32,0.989132386076703,0.98199533045977,0.00713705561693312,0.580759112748995,1,hyper,129896811,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896812,31,32,0.968836719335571,0.952940340909091,0.01589637842648,0.649017348847854,1,hyper,129896812,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896835,31,32,0.970043105453593,0.95752230239922,0.012520803054373,0.77728955361128,1,hyper,129896835,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896836,31,32,0.924701138325926,0.965948318429936,-0.04124718010401,0.175853578467536,1,hypo,129896836,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896865,31,32,0.024908109331979,0.0316328463203463,-0.00672473698836733,0.629338947859659,1,hypo,129896865,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896866,6,0,,,,,,,129896866,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896873,1,1,,,,,,,129896873,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896874,1,0,,,,,,,129896874,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896890,1,1,,,,,,,129896890,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896891,1,0,,,,,,,129896891,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896919,1,0,,,,,,,129896919,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896920,1,0,,,,,,,129896920,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896927,1,0,,,,,,,129896927,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896928,1,0,,,,,,,129896928,chr11,promoter_TSS2kb,NFRKB
56107,chr11_129896937,1,0,,,,,,,129896937,chr11,promoter_TSS2kb,NFRKB
57400,chr12_55646051,0,1,,,,,,,55646051,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646052,1,4,,,,,,,55646052,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646068,0,1,,,,,,,55646068,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646069,1,4,,,,,,,55646069,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646075,3,1,,,,,,,55646075,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646107,28,26,0.388651229722658,0.356835382341455,0.0318158473812031,0.968845920814045,1,hyper,55646107,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646206,26,28,0.114583333333333,0.0724206349206349,0.0421626984126984,0.647549103945071,1,hyper,55646206,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646217,4,0,,,,,,,55646217,chr12,promoter_TSS2kb,LOC124902940
57400,chr12_55646218,19,26,0.0487468671679198,0.0187376725838264,0.0300091945840934,0.307730084247384,1,hyper,55646218,chr12,promoter_TSS2kb,LOC124902940
